94,74,7,17,88,95,8,7,58,69,95,60,63,88,16,48,74,40,26,85,18,85,79,57,79,44,82,64,85,49,52,35,98,49,90,22,14,53,48,81,58,8,54,38,44,96,95,42,18,17,80,29,40,81,30,50,20,57,43,93,9,43,26,77,54,48,56,81,31,37,47,36,54,29,41,88,15,80,7,100,41,59,54,47,65,87,61,17,55,33,61,85,26,98,24,65,72,11,8,76,61,40,52,47,95,47,40,43,31,74,19,10,82,44,72,37,6,48,97,27,44,9,54,72,23,4,59,47,60,61,6,33,8,97,50,16,11,81,92,32,11,51,9,91,66,25,85,39,12,49,40,5,83,11,89,12,12,38,94,3,98,79,27,77,88,62,27,39,58,54,73,37,26,39,65,37,64,90,42,66,34,10,62,73,59,56,1,24,48,12,63,95,93,70,85,52,32,32,59,47
66,4,8,55,66,5,41,53,93,76,45,52,24,44,92,13,79,55,42,25,14,6,64,36,22,89,7,29,29,29,40,83,98,54,34,42,71,3,48,67,75,48,84,19,61,2,60,65,78,6,57,10,85,100,60,88,67,62,67,21,91,50,84,74,1,41,75,95,6,67,85,100,33,13,60,7,55,12,44,94,30,18,81,41,28,6,69,35,100,73,5,41,91,3,99,72,67,11,50,20,15,10,36,57,2,76,38,46,43,94,31,19,59,66,78,79,44,55,99,59,55,55,25,23,6,50,30,20,51,63,61,93,87,54,12,34,51,66,96,93,67,98,95,57,1,26,58,30,16,6,5,70,22,71,96,64,9,5,84,67,1,100,35,14,47,71,92,48,84,32,66,17,44,47,33,72,55,45,15,65,15,58,83,89,77,47,84,6,44,3,67,76,8,100,55,29,53,38,17,24
69,97,12,17,27,69,65,29,7,74,88,24,63,17,76,76,86,22,79,11,96,76,85,72,38,38,30,89,13,6,97,65,70,1,84,25,53,86,72,30,43,87,95,66,88,81,77,39,34,16,44,7,44,43,13,27,86,73,90,99,26,6,20,92,39,7,48,97,98,16,73,45,32,2,29,79,20,72,30,90,13,37,35,19,15,30,72,47,37,72,63,40,73,71,51,3,92,70,33,75,10,1,94,97,99,82,94,61,23,12,16,73,7,62,83,5,54,83,53,31,99,21,5,24,34,98,16,61,45,68,47,71,71,11,77,91,19,69,52,86,18,9,33,55,69,60,48,46,73,47,31,32,37,98,8,56,60,90,54,44,42,98,31,27,86,98,36,86,45,75,5,94,79,13,65,90,30,13,70,12,32,31,29,20,78,17,91,45,10,97,83,49,89,88,64,83,26,77,9,81
24,55,18,66,55,50,17,81,51,59,20,3,95,37,65,50,69,75,95,60,77,81,6,96,14,55,3,87,92,82,87,50,5,42,23,94,25,59,41,1,55,99,53,5,97,25,60,76,7,23,14,14,9,60,58,13,8,54,2,42,41,83,62,79,65,57,70,86,95,96,85,52,48,99,2,97,44,5,11,36,15,28,94,78,93,81,51,1,92,2,9,92,11,7,63,33,10,80,39,80,2,88,34,60,78,80,87,65,93,25,69,69,85,48,24,5,3,28,56,7,13,95,34,12,3,58,70,73,61,51,14,21,74,33,15,64,29,54,49,74,80,28,23,17,18,58,72,41,58,62,3,59,57,6,49,6,30,54,12,32,25,68,68,34,72,15,94,4,92,81,53,78,81,19,80,52,74,50,96,38,91,62,53,46,55,27,56,61,97,7,98,32,70,14,70,99,10,25,35,73
59,75,85,38,74,80,48,32,77,25,13,62,71,9,84,16,36,65,17,70,70,24,75,24,7,8,47,87,100,86,47,6,99,67,38,76,82,13,31,14,4,29,8,52,3,3,13,20,33,77,94,65,69,5,9,59,87,44,54,100,80,3,13,34,24,16,88,9,12,94,85,65,60,36,61,95,64,40,22,84,10,74,87,7,92,82,78,6,59,59,5,44,52,13,10,21,88,17,21,35,100,46,14,57,12,42,63,52,66,77,42,65,66,19,38,68,72,92,50,77,58,79,23,39,11,65,17,6,99,92,23,13,32,43,47,47,98,15,15,88,96,25,89,35,99,57,99,78,92,84,45,39,16,35,91,78,19,55,73,23,55,59,58,77,1,91,36,20,55,1,51,13,93,91,43,40,88,14,92,50,40,84,30,47,45,15,96,47,60,94,92,6,9,4,48,34,5,60,56,28
72,40,78,12,22,91,73,24,11,53,34,60,80,44,75,94,64,52,49,64,35,51,97,82,85,69,50,82,62,41,84,60,37,24,50,99,17,90,32,73,75,17,10,63,6,58,66,94,44,65,53,27,93,52,14,3,3,54,87,76,69,48,7,73,35,30,66,11,5,39,43,55,50,72,63,18,38,21,32,63,16,97,34,51,93,87,41,15,92,73,18,14,49,81,98,85,13,3,54,91,65,34,42,82,48,34,89,76,79,61,47,23,12,50,98,38,52,58,6,5,74,62,86,31,71,56,54,4,6,63,74,100,36,86,75,73,77,33,39,10,19,87,78,33,39,90,57,83,35,39,89,17,30,96,55,7,86,59,83,45,19,37,48,27,90,7,60,47,50,15,60,34,57,47,32,78,71,16,90,19,25,45,18,73,78,59,29,10,20,66,60,93,81,42,52,62,5,24,46,32
35,23,54,90,41,12,78,56,44,90,65,39,20,10,77,49,90,22,31,71,57,85,43,36,30,60,2,88,92,35,12,9,92,76,26,63,49,96,95,62,29,98,24,95,17,83,80,38,33,60,79,77,69,6,20,16,33,32,66,63,53,97,54,9,75,8,47,59,9,83,46,47,71,5,72,93,76,39,30,9,29,31,25,86,85,4,57,61,33,62,34,62,58,97,6,100,78,100,58,31,2,12,41,37,97,66,23,59,57,47,5,71,62,43,67,6,59,97,81,97,19,91,81,16,33,81,75,69,30,60,64,69,48,40,35,52,91,56,16,13,54,59,92,60,26,1,73,46,53,93,97,74,52,13,78,44,38,58,57,95,31,40,6,64,1,13,56,81,85,65,89,10,90,4,16,63,61,1,49,72,91,90,49,26,80,89,63,64,86,90,10,55,75,27,20,25,50,35,74,10
95,93,8,28,81,14,62,63,61,58,42,63,16,63,65,71,2,95,11,1,23,90,22,7,6,100,93,16,85,66,7,29,54,22,19,67,19,22,82,45,98,98,94,53,69,74,95,23,98,68,15,71,23,37,5,18,17,29,35,64,4,56,68,91,10,48,4,94,61,51,19,53,11,91,13,3,52,13,46,3,35,20,16,9,31,25,37,62,78,39,69,47,31,69,93,76,18,93,61,84,45,96,47,36,3,49,57,22,29,63,28,53,16,25,71,21,51,19,93,27,64,39,52,32,46,17,100,64,86,10,19,92,5,89,35,40,98,69,78,22,7,99,63,87,21,20,41,81,52,36,27,65,78,47,2,57,72,13,61,28,42,12,55,87,49,67,86,33,18,84,60,89,55,73,39,10,57,66,33,90,13,24,70,22,94,19,57,79,43,75,23,7,46,9,16,58,26,50,87,25
46,8,76,97,23,77,3,17,78,84,9,91,4,72,30,89,14,28,30,87,13,2,85,3,91,49,20,42,23,75,73,99,87,56,73,83,11,19,62,55,2,56,66,37,41,30,47,6,65,18,23,42,10,66,18,11,49,69,52,46,4,48,8,67,26,7,49,50,29,63,1,92,17,15,22,79,80,18,60,78,52,45,5,33,17,66,79,21,87,19,81,18,19,56,36,91,66,60,7,98,47,96,58,29,76,20,29,45,55,73,20,36,52,86,99,52,24,32,56,96,84,39,1,75,13,79,76,22,58,28,86,95,75,14,47,93,76,10,93,64,47,2,95,63,63,2,16,66,73,70,62,31,23,41,80,96,27,58,21,90,38,64,53,24,3,53,35,80,42,74,82,33,5,35,47,40,32,49,80,51,36,78,45,41,26,44,82,16,33,31,72,85,94,89,89,52,4,96,16,74
29,95,85,5,3,91,100,67,25,79,95,39,74,47,13,64,52,6,59,84,89,62,47,98,44,6,48,45,26,41,89,63,2,81,5,28,36,23,74,97,68,65,73,75,55,35,2,46,42,85,10,56,80,98,8,68,12,54,62,4,98,45,65,25,12,26,37,31,33,6,33,60,83,41,27,10,27,14,63,14,49,26,70,25,53,85,32,70,64,96,79,44,94,30,23,11,68,98,44,53,66,49,46,88,16,39,8,13,66,75,45,73,69,38,19,18,11,100,82,15,75,71,84,91,76,79,5,98,93,21,83,34,12,16,97,100,93,36,5,85,15,66,24,45,97,39,56,96,67,49,12,56,1,86,88,22,67,69,13,49,3,23,7,32,72,64,52,27,60,26,85,32,25,24,62,54,27,74,50,30,76,100,100,52,17,25,12,73,37,98,95,18,89,71,22,70,88,80,78,39
70,15,13,63,39,27,9,33,87,96,87,100,67,98,76,84,50,54,78,75,60,44,86,62,71,65,3,15,42,20,52,45,52,90,63,26,79,95,100,51,85,100,81,60,28,49,56,85,52,1,43,21,85,68,2,84,60,11,3,75,37,42,72,85,33,87,55,61,76,57,10,70,7,24,3,53,51,63,40,86,61,80,47,59,83,72,87,6,78,33,22,53,44,15,77,32,99,80,12,76,72,39,6,95,82,41,85,70,54,90,78,4,54,29,92,45,81,74,51,57,74,20,40,35,13,83,43,89,99,26,47,6,91,14,74,91,89,63,3,10,46,50,6,77,18,19,62,90,44,75,44,93,47,91,40,10,3,63,25,83,11,41,62,70,98,23,95,98,98,23,73,20,100,69,89,39,70,43,100,93,20,72,76,1,64,7,20,7,86,69,26,4,29,2,8,15,91,54,40,29
44,5,63,92,75,88,82,13,86,71,29,73,16,76,68,31,15,7,80,18,89,28,42,17,2,21,47,52,53,80,6,5,82,10,51,75,18,37,63,82,29,62,22,66,22,51,51,81,12,48,70,6,11,1,79,65,47,100,94,14,76,30,61,98,98,88,41,67,12,21,1,56,67,39,16,10,82,61,11,25,73,10,33,29,3,2,20,88,20,36,52,21,86,57,6,98,13,81,30,72,42,49,56,84,33,68,80,78,15,41,50,16,14,43,98,100,53,78,19,14,24,85,21,36,35,26,24,61,84,48,94,48,1,55,10,87,55,79,91,26,31,84,69,82,13,64,4,24,89,2,76,5,50,21,40,76,47,6,100,21,3,35,77,37,56,73,95,12,66,83,68,46,4,76,25,19,13,76,56,31,41,99,90,70,2,57,2,69,5,94,56,25,57,22,48,56,38,32,12,91
55,3,71,56,61,76,47,7,92,89,33,11,96,3,83,14,86,38,66,62,78,74,96,12,59,98,72,49,41,68,100,16,90,69,26,23,70,50,92,37,69,89,7,90,78,18,93,52,96,22,46,45,70,58,63,27,21,13,39,69,86,54,86,1,54,85,92,98,69,92,83,33,7,17,55,89,77,77,9,79,73,17,49,17,90,24,55,16,65,90,34,29,33,39,20,98,78,2,15,29,92,76,49,57,15,31,81,53,27,22,45,35,87,45,27,50,49,2,1,4,94,26,83,48,56,4,30,23,78,78,17,76,91,58,30,35,54,26,75,1,9,71,57,59,36,85,44,69,87,33,23,57,94,24,10,55,91,13,33,11,62,77,32,27,16,34,2,73,97,7,24,9,12,41,96,60,1,80,83,27,87,100,99,16,14,67,97,22,57,13,26,45,66,87,40,46,5,36,3,91
58,22,49,47,51,83,7,28,52,81,50,17,77,69,87,89,63,66,85,48,61,22,57,39,8,69,11,84,47,8,91,82,71,55,91,66,66,37,19,45,54,1,6,71,30,91,45,73,10,51,90,1,76,72,87,31,95,98,88,53,47,75,53,38,26,86,60,44,27,100,100,24,43,56,31,92,5,7,20,34,13,14,100,15,8,61,61,36,39,93,26,78,8,7,91,98,91,52,12,36,72,53,82,31,75,83,38,76,12,22,40,82,49,28,47,76,57,65,46,19,19,2,86,86,42,39,35,95,80,87,97,66,8,19,52,5,75,26,50,77,7,24,81,62,50,79,21,86,29,86,94,34,34,53,92,6,52,92,19,59,17,22,81,82,15,100,32,25,68,9,88,4,4,54,15,22,32,63,27,15,100,54,56,65,5,54,11,7,99,82,88,24,2,21,13,66,86,36,71,51
23,70,46,48,41,7,91,29,6,57,71,6,71,97,10,99,100,99,41,20,54,94,94,65,18,25,24,36,21,10,74,54,1,40,89,24,13,46,91,62,11,97,9,54,99,70,60,57,79,38,36,61,63,25,33,96,26,73,92,30,7,81,11,19,25,26,41,22,16,33,83,84,3,34,25,76,49,81,57,40,16,8,59,84,73,73,99,67,58,40,23,83,58,57,1,85,81,85,7,87,92,6,14,25,3,56,25,19,26,15,77,46,16,84,78,13,52,75,51,95,49,73,10,17,8,56,98,47,33,24,100,79,93,21,91,31,91,55,16,18,87,38,71,85,29,33,85,40,22,33,32,40,59,55,88,81,96,90,54,89,28,16,97,2,25,65,43,9,91,10,41,9,5,76,56,93,93,17,2,14,50,31,10,80,20,28,36,93,33,21,54,89,9,35,3,47,83,53,86,68
37,40,66,78,40,3,8,22,6,22,62,12,91,58,56,82,68,57,11,5,52,46,17,87,23,10,38,38,33,10,49,7,15,97,12,64,55,92,36,89,81,64,16,93,91,82,83,78,20,14,86,92,30,47,31,83,56,16,14,22,80,62,9,60,30,6,9,96,96,63,58,76,28,3,66,1,42,11,63,100,26,66,46,55,81,63,51,77,95,38,28,43,92,5,74,83,55,48,95,23,57,59,10,98,69,33,79,55,9,55,86,21,21,87,22,57,63,72,94,84,87,20,37,80,76,70,24,79,18,37,96,95,31,16,83,90,84,97,88,74,9,72,76,93,9,40,96,97,33,62,25,55,68,50,68,15,57,54,68,28,16,25,69,56,51,69,21,99,93,82,73,12,55,52,23,90,93,17,100,93,17,92,22,52,28,37,73,55,69,66,47,26,68,67,62,87,34,16,65,41
56,93,6,41,28,21,47,100,69,28,42,23,9,84,4,46,13,97,25,99,92,92,27,6,6,13,15,38,57,40,77,76,79,95,44,56,67,61,31,54,90,27,25,45,42,91,60,5,19,19,90,66,80,32,37,57,14,22,74,69,82,25,53,17,24,14,4,14,27,96,92,97,77,29,51,39,14,49,36,11,48,95,45,17,10,39,60,24,2,36,50,17,89,75,35,97,36,41,16,93,97,73,56,69,45,30,76,42,11,7,17,13,48,58,79,82,30,77,70,65,16,74,14,93,25,51,73,80,14,44,5,1,35,13,42,91,60,5,99,87,45,25,99,41,82,8,76,44,18,65,81,85,99,66,71,66,51,100,90,27,36,88,71,7,46,11,83,17,24,67,40,36,100,79,74,20,84,69,99,13,71,61,14,47,18,74,41,6,52,98,99,95,50,22,72,87,77,56,47,97
65,3,92,76,22,51,77,77,88,47,32,58,83,35,49,23,99,5,92,74,16,2,31,61,31,47,76,82,85,26,86,18,78,34,33,77,86,19,78,65,48,57,79,57,20,48,98,55,61,30,50,1,30,44,20,90,79,2,4,88,35,8,20,24,9,44,30,97,87,96,70,85,63,27,68,81,6,19,69,30,45,19,44,2,77,23,65,7,41,33,67,8,44,18,47,71,9,18,15,34,14,88,37,56,59,21,98,46,8,16,57,100,20,17,99,33,69,78,81,94,11,81,49,48,40,12,51,19,92,86,84,53,53,81,25,81,44,98,11,14,79,50,85,73,64,88,58,64,94,49,65,63,23,36,7,62,17,62,96,80,54,22,35,1,10,40,80,85,24,94,45,64,5,44,60,19,39,97,4,49,28,5,60,51,58,17,21,31,13,8,55,46,33,4,14,19,33,34,33,49
21,63,56,3,44,55,65,81,84,10,89,97,72,90,8,70,28,66,53,97,53,26,9,63,59,59,78,33,91,69,94,70,9,66,99,58,12,49,62,92,52,38,16,90,53,53,83,69,50,62,18,97,41,88,79,23,69,91,85,55,24,44,58,35,31,100,13,12,34,44,33,96,67,3,17,57,74,19,96,36,53,93,43,77,11,65,100,7,48,48,80,57,31,41,56,39,72,74,85,35,1,80,100,78,15,65,23,95,84,3,88,4,46,35,43,32,26,49,70,65,56,36,61,47,66,92,49,77,44,98,77,61,84,8,14,76,86,14,43,26,34,32,99,62,98,29,95,37,56,7,97,21,81,5,100,36,8,81,58,22,99,57,6,85,5,84,85,93,88,87,18,65,58,23,15,49,81,47,67,61,18,71,59,78,70,26,66,32,95,53,52,72,8,83,26,95,35,76,67,55
72,27,69,92,74,78,30,79,56,46,99,45,15,99,16,19,70,23,98,48,31,80,46,94,52,33,89,3,30,37,28,82,6,57,53,8,87,89,70,84,51,31,44,56,60,20,19,48,66,19,26,29,95,68,34,1,64,89,34,15,63,5,32,36,15,43,48,98,32,27,100,39,8,6,37,15,93,40,7,18,63,84,63,31,68,4,39,7,43,20,30,84,40,44,87,55,56,39,53,10,66,4,23,40,6,26,63,57,33,27,68,65,19,10,28,48,93,95,32,49,81,78,37,72,21,19,60,31,58,33,43,92,17,13,14,33,66,37,79,83,77,9,13,81,87,88,49,20,45,91,26,23,56,40,53,15,56,87,43,79,26,23,1,33,79,66,42,30,55,20,49,92,89,14,67,38,41,97,71,1,93,14,35,81,60,52,92,33,86,96,71,73,50,15,28,90,23,28,91,10
5,94,14,42,33,1,74,95,81,55,29,92,8,81,16,53,18,63,76,32,64,86,88,43,55,90,3,36,73,97,85,23,15,67,85,17,36,22,39,45,43,97,20,5,85,10,6,62,99,74,32,32,77,74,39,51,64,10,61,23,14,8,58,56,25,56,70,86,80,18,17,70,10,73,25,75,93,42,70,83,31,70,99,92,40,59,85,52,46,84,49,40,8,65,95,57,55,56,22,24,96,79,57,61,72,16,46,29,46,11,38,30,42,61,57,18,85,67,23,24,100,20,88,96,49,55,88,10,83,55,44,14,21,89,63,90,50,35,15,58,8,62,100,27,1,94,22,79,48,69,87,8,81,68,73,3,87,76,19,35,25,98,87,91,10,75,47,53,9,55,77,13,77,38,95,19,40,66,58,98,88,15,28,14,91,6,24,70,98,24,8,24,54,7,69,97,37,49,49,4
99,50,30,37,57,70,79,37,26,74,65,18,30,36,1,85,22,55,2,35,64,83,12,34,6,49,84,36,8,47,17,89,40,73,96,40,4,41,93,52,68,47,52,53,54,100,92,14,54,92,74,60,74,3,57,42,29,93,60,45,84,34,51,60,56,19,80,56,44,9,11,99,50,23,23,94,28,74,71,35,75,67,90,37,64,5,32,77,91,21,53,77,23,90,41,3,94,85,6,28,6,96,38,65,69,14,14,20,2,69,29,92,38,50,21,87,19,51,33,29,59,84,2,100,2,19,70,54,12,39,12,96,13,44,80,6,85,3,40,89,32,21,85,54,30,77,23,84,66,51,91,75,10,25,17,59,30,77,73,44,58,17,40,63,54,62,40,93,76,82,34,80,40,79,70,95,65,43,84,4,85,27,29,76,97,29,58,64,98,25,63,61,44,47,55,70,31,38,91,66
20,79,85,28,87,59,69,58,8,42,26,28,54,15,2,42,90,58,5,16,59,95,87,93,62,83,95,92,44,30,75,77,13,94,65,9,100,29,38,62,51,57,64,64,100,61,18,8,2,66,26,42,41,7,88,47,2,5,32,21,15,80,76,99,73,22,85,50,68,65,53,89,89,11,15,81,29,14,91,37,13,5,79,21,78,57,34,13,25,2,40,54,78,66,74,14,20,35,22,94,53,47,38,19,7,86,2,46,37,5,10,76,58,2,4,43,74,4,8,26,57,46,21,95,28,51,12,80,46,27,92,82,19,57,30,63,82,61,23,60,9,79,21,85,10,35,59,25,17,81,18,23,44,65,27,51,49,9,32,86,42,65,24,90,77,49,37,98,64,20,22,34,5,61,73,45,21,35,40,56,16,63,58,40,31,19,11,75,14,70,40,43,53,36,45,20,34,69,23,82
40,40,48,67,48,52,89,85,18,61,56,8,63,84,30,59,98,85,17,89,100,41,52,50,27,69,85,75,95,77,67,32,63,23,43,39,95,41,18,1,46,68,22,5,66,36,45,69,81,79,67,16,22,91,78,100,84,87,88,93,51,85,54,74,16,32,53,52,31,74,1,26,78,93,23,10,25,99,60,24,98,28,80,32,31,68,16,71,4,54,92,85,10,66,87,65,32,47,72,17,34,26,73,51,52,81,73,89,91,46,4,55,22,67,72,84,49,20,77,75,59,71,21,2,25,71,65,43,80,11,71,77,54,96,1,85,14,57,22,92,99,88,83,10,70,11,95,75,49,75,26,47,72,36,59,74,20,1,70,68,70,51,5,34,75,22,53,69,88,33,20,78,9,15,27,29,23,36,87,65,35,45,40,88,32,65,6,70,22,32,100,40,49,46,64,68,29,26,88,7
31,40,73,14,52,78,78,30,7,42,61,59,89,30,7,42,82,32,53,95,51,86,67,21,81,84,33,61,59,67,58,88,26,24,87,79,26,18,37,95,18,73,47,71,70,66,45,49,25,37,20,50,56,94,92,32,56,85,51,22,72,25,98,40,39,69,87,8,2,91,5,89,24,19,67,21,99,74,87,57,47,30,36,74,100,77,91,40,46,2,75,49,23,34,17,12,7,56,52,35,25,24,21,72,92,78,63,77,79,82,12,97,76,21,44,59,2,66,40,91,78,19,18,9,93,33,92,46,87,69,1,44,63,5,85,4,89,32,47,39,38,48,75,8,85,94,82,4,4,72,89,44,31,40,83,61,18,66,13,46,70,100,54,83,98,30,74,64,14,79,11,3,67,19,3,35,41,59,83,28,31,92,11,63,16,67,12,92,86,44,1,3,30,95,86,85,14,42,69,45
